figure,pdf_page,study_area,study_area_label,country,scenario,band,rgb,available,successful_microenvironment_measurements,digitized_mean_mw_m2,median_pixel_rows,pixel_resolution_mw_m2,across_x_spread_mw_m2,resolved_from_raster
A7,23,SC,"Urban area, secondary city",Netherlands,NU,Mobile DL 1.8 GHz,153-216-201,true,22,0.229095,5.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Netherlands,NU,Mobile DL 2.1 GHz,204-236-230,true,22,0.320733,7.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Netherlands,NU,Mobile DL 2.6 GHz,229-245-249,true,22,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Poland,NU,Broadcast,189-189-189,true,25,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Poland,NU,DECT,254-196-79,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,WiFi 5 GHz,158-154-200,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,ISM/WiFi 2.4 GHz,117-107-177,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile UL 700 MHz,8-48-107,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile UL 800 MHz,8-81-156,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile UL 900 MHz,33-113-181,true,25,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile UL 1.8 GHz,66-146-198,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile UL 2.1 GHz,107-174-214,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile UL 2.6 GHz,158-202-225,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile TDD 2.6 GHz,247-104-161,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile TDD 3.5 GHz,221-52-151,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile SDL 700 MHz,0-68-27,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile DL 700 MHz,0-109-44,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile DL 800 MHz,35-139-69,true,25,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile DL 900 MHz,65-174-118,true,25,0.183276,4.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile DL 1.4 GHz,102-194-164,true,25,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile DL 1.8 GHz,153-216-201,true,25,0.320733,7.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile DL 2.1 GHz,204-236-230,true,25,0.366552,8.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Poland,NU,Mobile DL 2.6 GHz,229-245-249,true,25,0.183276,4.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,Broadcast,189-189-189,true,20,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,DECT,254-196-79,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,WiFi 5 GHz,158-154-200,true,20,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,ISM/WiFi 2.4 GHz,117-107-177,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile UL 700 MHz,8-48-107,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile UL 800 MHz,8-81-156,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile UL 900 MHz,33-113-181,true,20,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile UL 1.8 GHz,66-146-198,true,20,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile UL 2.1 GHz,107-174-214,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile UL 2.6 GHz,158-202-225,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile TDD 2.6 GHz,247-104-161,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile TDD 3.5 GHz,221-52-151,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile SDL 700 MHz,0-68-27,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile DL 700 MHz,0-109-44,true,20,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile DL 800 MHz,35-139-69,true,20,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile DL 900 MHz,65-174-118,true,20,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile DL 1.4 GHz,102-194-164,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile DL 1.8 GHz,153-216-201,true,20,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile DL 2.1 GHz,204-236-230,true,20,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Spain,NU,Mobile DL 2.6 GHz,229-245-249,true,20,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Broadcast,189-189-189,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,DECT,254-196-79,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,WiFi 5 GHz,158-154-200,true,47,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Switzerland,NU,ISM/WiFi 2.4 GHz,117-107-177,true,47,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile UL 700 MHz,8-48-107,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile UL 800 MHz,8-81-156,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile UL 900 MHz,33-113-181,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile UL 1.8 GHz,66-146-198,true,47,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile UL 2.1 GHz,107-174-214,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile UL 2.6 GHz,158-202-225,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile TDD 2.6 GHz,247-104-161,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile TDD 3.5 GHz,221-52-151,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile SDL 700 MHz,0-68-27,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile DL 700 MHz,0-109-44,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile DL 800 MHz,35-139-69,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile DL 900 MHz,65-174-118,true,47,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile DL 1.4 GHz,102-194-164,true,47,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile DL 1.8 GHz,153-216-201,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile DL 2.1 GHz,204-236-230,true,47,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Switzerland,NU,Mobile DL 2.6 GHz,229-245-249,true,47,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Broadcast,189-189-189,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,DECT,254-196-79,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,WiFi 5 GHz,158-154-200,true,43,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",UK,NU,ISM/WiFi 2.4 GHz,117-107-177,true,43,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile UL 700 MHz,8-48-107,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile UL 800 MHz,8-81-156,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile UL 900 MHz,33-113-181,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile UL 1.8 GHz,66-146-198,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile UL 2.1 GHz,107-174-214,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile UL 2.6 GHz,158-202-225,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile TDD 2.6 GHz,247-104-161,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile TDD 3.5 GHz,221-52-151,true,43,0.183276,4.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile SDL 700 MHz,0-68-27,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile DL 700 MHz,0-109-44,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile DL 800 MHz,35-139-69,true,43,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile DL 900 MHz,65-174-118,true,43,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile DL 1.4 GHz,102-194-164,true,43,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile DL 1.8 GHz,153-216-201,true,43,0.229095,5.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile DL 2.1 GHz,204-236-230,true,43,0.183276,4.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",UK,NU,Mobile DL 2.6 GHz,229-245-249,true,43,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Austria,DL,Broadcast,189-189-189,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,DECT,254-196-79,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,WiFi 5 GHz,158-154-200,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,ISM/WiFi 2.4 GHz,117-107-177,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile UL 700 MHz,8-48-107,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile UL 800 MHz,8-81-156,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile UL 900 MHz,33-113-181,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile UL 1.8 GHz,66-146-198,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile UL 2.1 GHz,107-174-214,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile UL 2.6 GHz,158-202-225,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile TDD 2.6 GHz,247-104-161,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile TDD 3.5 GHz,221-52-151,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile SDL 700 MHz,0-68-27,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile DL 700 MHz,0-109-44,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile DL 800 MHz,35-139-69,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile DL 900 MHz,65-174-118,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile DL 1.4 GHz,102-194-164,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile DL 1.8 GHz,153-216-201,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile DL 2.1 GHz,204-236-230,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Austria,DL,Mobile DL 2.6 GHz,229-245-249,false,0,,,0.045819,,false
A7,23,SC,"Urban area, secondary city",Belgium,DL,Broadcast,189-189-189,true,17,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,DECT,254-196-79,true,17,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Belgium,DL,WiFi 5 GHz,158-154-200,true,17,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Belgium,DL,ISM/WiFi 2.4 GHz,117-107-177,true,17,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile UL 700 MHz,8-48-107,true,17,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile UL 800 MHz,8-81-156,true,17,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile UL 900 MHz,33-113-181,true,17,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile UL 1.8 GHz,66-146-198,true,17,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile UL 2.1 GHz,107-174-214,true,17,0.549828,12.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile UL 2.6 GHz,158-202-225,true,17,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile TDD 2.6 GHz,247-104-161,true,17,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile TDD 3.5 GHz,221-52-151,true,17,1.237113,27.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile SDL 700 MHz,0-68-27,true,17,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile DL 700 MHz,0-109-44,true,17,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile DL 800 MHz,35-139-69,true,17,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile DL 900 MHz,65-174-118,true,17,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile DL 1.4 GHz,102-194-164,true,17,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile DL 1.8 GHz,153-216-201,true,17,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile DL 2.1 GHz,204-236-230,true,17,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Belgium,DL,Mobile DL 2.6 GHz,229-245-249,true,17,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",France,DL,Broadcast,189-189-189,true,21,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,DECT,254-196-79,true,21,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",France,DL,WiFi 5 GHz,158-154-200,true,21,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",France,DL,ISM/WiFi 2.4 GHz,117-107-177,true,21,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile UL 700 MHz,8-48-107,true,21,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",France,DL,Mobile UL 800 MHz,8-81-156,true,21,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",France,DL,Mobile UL 900 MHz,33-113-181,true,21,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile UL 1.8 GHz,66-146-198,true,21,0.274914,6.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile UL 2.1 GHz,107-174-214,true,21,0.733104,16.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile UL 2.6 GHz,158-202-225,true,21,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile TDD 2.6 GHz,247-104-161,true,21,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",France,DL,Mobile TDD 3.5 GHz,221-52-151,true,21,4.673540,102.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile SDL 700 MHz,0-68-27,true,21,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",France,DL,Mobile DL 700 MHz,0-109-44,true,21,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile DL 800 MHz,35-139-69,true,21,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile DL 900 MHz,65-174-118,true,21,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile DL 1.4 GHz,102-194-164,true,21,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",France,DL,Mobile DL 1.8 GHz,153-216-201,true,21,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile DL 2.1 GHz,204-236-230,true,21,0.091638,2.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",France,DL,Mobile DL 2.6 GHz,229-245-249,true,21,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Broadcast,189-189-189,true,16,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,DECT,254-196-79,true,16,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Hungary,DL,WiFi 5 GHz,158-154-200,true,16,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Hungary,DL,ISM/WiFi 2.4 GHz,117-107-177,true,16,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile UL 700 MHz,8-48-107,true,16,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile UL 800 MHz,8-81-156,true,16,0.549828,12.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile UL 900 MHz,33-113-181,true,16,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile UL 1.8 GHz,66-146-198,true,16,0.641466,14.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile UL 2.1 GHz,107-174-214,true,16,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile UL 2.6 GHz,158-202-225,true,16,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile TDD 2.6 GHz,247-104-161,true,16,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile TDD 3.5 GHz,221-52-151,true,16,0.183276,4.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile SDL 700 MHz,0-68-27,true,16,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile DL 700 MHz,0-109-44,true,16,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile DL 800 MHz,35-139-69,true,16,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile DL 900 MHz,65-174-118,true,16,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile DL 1.4 GHz,102-194-164,true,16,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile DL 1.8 GHz,153-216-201,true,16,0.229095,5.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile DL 2.1 GHz,204-236-230,true,16,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Hungary,DL,Mobile DL 2.6 GHz,229-245-249,true,16,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Broadcast,189-189-189,true,12,0.229095,5.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Italy,DL,DECT,254-196-79,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,WiFi 5 GHz,158-154-200,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,ISM/WiFi 2.4 GHz,117-107-177,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile UL 700 MHz,8-48-107,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile UL 800 MHz,8-81-156,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile UL 900 MHz,33-113-181,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile UL 1.8 GHz,66-146-198,true,12,2.290951,50.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile UL 2.1 GHz,107-174-214,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile UL 2.6 GHz,158-202-225,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile TDD 2.6 GHz,247-104-161,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile TDD 3.5 GHz,221-52-151,true,12,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile SDL 700 MHz,0-68-27,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile DL 700 MHz,0-109-44,true,12,0.000000,0.0,0.045819,0.000000,false
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile DL 800 MHz,35-139-69,true,12,0.137457,3.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile DL 900 MHz,65-174-118,true,12,0.045819,1.0,0.045819,0.000000,true
A7,23,SC,"Urban area, secondary city",Italy,DL,Mobile DL 1.4 GHz,102-194-164,true,12,0.000000,0.0,0.045819,0.000000,false
